,0,1
953,Chưa có ipxr 2 sim ạ ?,"Chào anh,  Với sản phẩm Iphone Xr này bên em kinh doanh là mẫu 1 sim thôi anh nhé, không có 2 sim anh nha, anh cần thêm thông tin anh phản hồi lại bên em sẽ hỗ trợ giúp anh nhé.  Mong phản hồi từ anh."
954,Củ sạc ipad bn z ạ,"Chào anh, Dạ siêu thị bên em có sản phẩm Adapter sạc 12W Apple iPad MD836ZM có giá 590.000đ đó anh ơi, nếu quan tâm sản phẩm vui lòng cho biết địa chỉ(tỉnh thành, quận huyện) của anh rồi siêu thị bên em sẽ kiểm tra sau đó hỗ trợ nhé. Mong phản hồi từ anh."
955,Con iphon xr so với iphon 8plus thì con nào hơn.đang phân vẫn giữa 2 con mà chưa biết nên mua con nào.,"Chào anh.  Dạ 2 sản phẩm iPhone Xr 64GB và iPhone 8 Plus 64GB về màn hình thì iPhone Xr 64GB  màn hình 6,1 inch lớn hơn iPhone 8 Plus 64GB chỉ có 5.5 inch thôi nhưng bù lại độ phân giải của iPhone 8 Plus 64GB đến Full HD (1080 x 1920 Pixels) trong khi  iPhone Xr 64GB chỉ (828 x 1792 Pixels ) thôi ạ, về camera thì  iPhone 8 Plus 64GB trang bị 2 camera 12 MP hỗ trợ xóa phông và  Lấy nét dự đoán,... về  iPhone Xr 64GB chỉ 1 camera sau nhưng vẫn hỗ trợ xóa phông ngoài ra còn trang bị  A.I Camera đó ... Xem tiếp ▾"
956,Mình trả góp liệu có đượ hưởng khuyến mại onl không ad,"Chào anh! Dạ với giá sốc online thì sẽ góp có lãi suất nha anh. Anh vui lòng cho em xin thông tin độ tuổi, các giấy tờ như: giấy CMND, Hộ Khẩu, Hóa đơn điện (có thể thay bằng hóa đơn nước / cáp / internet) hoặc hợp đồng lao động sao kê lương (3 tháng gần nhất), Bằng lái xe anh đã có những giấy tờ nào, số tiền anh có thể trả trước và số tháng trả để em có thể hỗ trợ tư vấn gói lãi suất phù hợp cho anh ạ. Mong phản hồi từ anh!"
957,Khu vực tiền giang chỗ nào có iphone xr để trải nghiệm v ạ,Chào anh! Dạ với iPhone Xr thì anh có thể ghé bất kỳ Thegioididong.com nào dể trải nghiệm nha anh. Thông tin đến anh.
958,Có cho trải nghiệm tại chợ lầu- bắc bình- Bình Thuận k ạ,Chào anh Hiện sản phẩm có hàng trải nghiệm tại siêu thị trên anh nhé. Anh xin vui lòng ra siêu thị để hỗ trợ hàng trải nghiệm anh nhé. Xin gửi thông tin đến anh.
959,Có hàng trải nghiệm tại chợ lầu - bắc bình- Bình Thuận k ạ,Chào anh! Dạ với iPhone Xr thì anh có thể ghé bất kỳ Thegioididong.com nào để trải nghiệm nha anh. Thông tin đến anh.
960,Làm sao tắt nguồn iphone Xr vậy admin ?,Chào chị  Dạ trường hợp này chị thử thao tác cài đặt > cài đặt chung > tắt máy xem sao chị nhé.  Thông tin đến chị.
961,Ở quận cầu giấy có shop nào cho trải nghiệm ip xr k ad?,"Chào anh ! Dạ sản phẩm không có hàng trải nghiệm ở khu vực này nha anh, mong anh thông cảm, nhưng máy có hàng để bán ở siêu thị nhưng máy có hàng màu đen ở địa chỉ 111 đường Hồ Tùng Mậu, P. Mai Dịch, Q. Cầu Giấy, TP. Hà Nội, anh hãy đặt mua online giá rẻ ở siêu thị này và nhận sản phẩm trong 48h nha anh. Thông tin đến anh."
962,cho mình hỏi chuẩn chống nước chống bụi đạt IP bao nhiêu ạ,Chào anh  Máy được trang bị chuẩn chống nước IP67 anh nha . Thông tin đến anh .
963,xR có loa kép iphone 7 k shop,Chào anh Điện thoại iPhone Xr có loa trên và dưới cùng phát nhạc anh nha . Thông tin đến anh .
964,Máy dùng 2 sim à,Chào chị! Dạ với iPhone Xr 64GB bên em kinh doanh chỉ hỗ trợ 1 sim vật lý nha chị. Nếu chị quan tâm sản phẩm chị có thể cho em xin thông tin khu vực cụ thể (quận/huyện) để em hỗ trợ kiểm tra xem còn hàng không ạ. Mong phản hồi từ chị.
965,Có màu vàng không ạ,Chào chị! Dạ hiện bên em có màu vàng nha chị. Nếu chị quan tâm sản phẩm chị có thể cho em xin thông tin khu vực cụ thể (quận/huyện) để em hỗ trợ kiểm tra xem còn hàng không ạ. Mong phản hồi từ chị.
966,Trong bộ phụ kiện của Iphone Xr có Airpod không ạ?,"Chào anh,  Hiện sản phẩm này Trong hộp có: Sạc, Tai nghe, Sách hướng dẫn, Cáp, Cây lấy sim anh nha, tai nghe có dây anh nhé, không có Airpod anh nha, anh có thể tham khảo riêng sản phẩm này tại đây nhé. Thông tin đến anh."
967,Xr mua online giảm 2 triệu. Vậy cho trả góp có giảm được 2 triệu khuyến mãi không ?,"Chào anh, Anh có thể mua trả góp Điện thoại iPhone Xr 64GB với giá rẻ online ạ. Anh vào ô TRẢ GÓP màu xanh ngay dưới ô MUA NGAY màu đỏ để đặt hàng nhé. Thông tin đến anh ạ."
968,"Minh dang lua chon mua iphone X hoac Xr nhung thay gia Xr lai re hon X,vui long tu van dum. thank you.","Chào chị! Dạ cả 2 sản phẩm trên đều đáp ứng hoàn hảo nhu cầu sử dụng, tuy nhiên iPhone Xr 64GB đang có giá rất hấp dẫn với giá sốc online 20.990.000₫ nên chị có thể lựa chọn Xr để mua nha chị, máy có thiết kế đẹp với lối thiết kế như iPhone X, hiệu năng gần như tương đương và khả năng chụp hình xóa phông cũng rất tốt nha chị. Nếu được chị có thể cho em xin thông tin khu vực cụ thể (quận/huyện) để em hỗ trợ kiểm tra xem còn hàng không ạ. Mong phản hồi từ chị."
969,"cho hoi tai sao iphone Xr lai re hon iphone X, vui long cho minh biet? xin cam on","Chào chị, Dạ việc iPhone có giá khác nhau là do hãng họ định giá chị ơi, siêu thị bên em chưa có thông tin vì sao lại định giá như thế ạ, tuy nhiên theo bản thân em thấy sản phẩm iPhone XR khá tốt, mạnh mẽ, sử dụng ổn, nếu có giá ổn thì đây là 1 lựa chọn khó bỏ qua đó ạ Thân gửi đến chị."
970,"Ở Từ Sơn, Bắc Ninh có hàng trải nghiệm không TGDD?","Chào anh, Dạ trường hợp này thì anh vui lòng chờ siêu thị bên em trong giây lát anh nhé, bên em sẽ kiểm tra rồi sau đó cập nhật lại cho anh ngay ạ Thân gửi đến anh."
971,Nếu mình thanh toán bằng thẻ VPbank MasterCard thì có được giảm 2tr từ giá 20.990 không bạn?,"Chào anh! Dạ rất tiếc khuyến mãi Giảm ngay 2 triệu khi thanh toán trực tuyến qua thẻ tín dụng VPBank (từ 13 - 30/11, số lượng giới hạn) không áp dụng chung với giá sốc hay các chương trình giảm giá khác nha anh. Thông tin đến anh."
972,Thẻ tín dụng VISA VietBank có sử dụng quẹt thanh toán được ko a,Chào anh ! Dạ nếu anh mua trả thẳng thì bên em vẫn hỗ trợ quẹt thẻ được nha anh. Thông tin đến anh.
973,"ad cho hỏi iphone 6s của mình lâu lâu nó bị chớp mấy cái ứng dụng giống như là mình có bấm chọn ứng dụng trong khi đó mình ko bấm, nhưng nó chớp chứ ko chọn vào ứng dụng đó, đây là nguyên nhân gì vậy ad?","Chào anh , Dạ điều này là bình thường trên máy do lúc đó máy đang kiểm tra cập nhật, thường diễn ra rất nhanh và không ảnh hưởng gì đến máy cũng như trải nghiệm dùng anh nhé. Xin thông tin đến anh ."
974,ở an giang có bản màu vàng không,"Chào anh,  Hiện sản phẩm này không có màu vàng anh nha, sản phẩm này bên em kinh doanh có 4 màu là cam, đỏ, đen, trắng thôi anh nhé. Thông tin đến anh."
975,"Tôi mới mua iPhone Xr này Lúc mua không để ý,khi về nhà mới thấy rõ là: Khi mở máy với nền trắng thì màng hình phía bên phải có màu đỏ nhạt,không bình thường như màng hình còn lại có màu trắng.Cho hỏi như vậy có phải bị hư màng hình không,có cách gì khắc phục không?","Chào anh, Đối với trường hợp của anh, rất tiếc do em không cầm sản phẩm trên tay nên không thể xác định được chính xác tình trạng của anh, mong anh thông cảm và anh có thể dành chút thời gian mang sản phẩm đến Thế Giới Di Động gần nhất để bộ phận kỹ thuật kiểm tra và hỗ trợ trực tiếp cho anh nhé. Mong anh thông cảm cho sự bất tiện này. Thông tin đến anh ạ!"
976,đang phân vân giữa ip8 plus với xr này thì nên mua loại nào ngon hơn nhỉ.,"Chào anh ! Dạ với iPhone Xr 64GB sẽ có cấu hình mạnh mẽ hơn nên hỗ trợ chơi game tốt hơn đó ạ, máy có sự mở rộng kích thước màn hình lên 6.1 inch giúp trải nghiệm xem phim, chơi game màn hình rộng tốt hơn iPhone 8 Plus có màn hình 5.5 inch ạ, camera chụp ảnh vẫn đẹp, rõ không thua iPhone 8 Plus ạ, dung lượng pin iPhone Xr 64GB là 2942mAh hứa hẹn cho thời lượng dùng lâu hơn iPhone 8 Plus có pin 2691mAh nha anh, iPhone Xr 64GB là 1 siêu phẩm đáng mua hơn nha anh. Chia sẻ cùng anh."
977,Vì sao iphone của tôi không thể kết nối với Appstore dù đang bật wifi ?,"Chào chị, Chị kết nối appstore thì máy có báo lỗi gì mà không được vậy ạ, mong phản hồi từ chị."
978,Vì sao iphone của tôi không thể kết nối với Appstore dù đang bật wifi ?,"Chào chị, Chị kết nối appstore thì máy có báo lỗi gì mà không được vậy ạ, mong phản hồi từ chị."
979,ở Tân bình có cửa hàng nào có máy trãi nghiệm chưa ạ???,"Chào anh! Dạ xin lỗi anh vì sự nhầm lẫn trên ạ, anh có thể ghé bất kỳ Thegioididong.com nào tại Tân Bình để trải nghiệm iPhone Xr nha anh. Thông tin đến anh."
980,cho em xin địa chỉ trãi nghiệm iphone XR ở dĩ an bình dương và quận thù đức,"Chào anh  Dạ, siêu thị Thegioididong.com nào cũng có sản phẩm XR để trải nghiệm anh nha.  Anh vui lòng ra siêu thị  Thegioididong.com gần nhất để nhân viên bên em phục vụ mình tốt nhất ạ.  Chân thành cảm ơn anh!"
981,Mình đang đắn đo suy nghĩ nên chọn xử hay xs. Tiết nhất là xr kg có camera kép.,"Chào anh , Dạ câu hỏi của anh chưa đc rõ lắm, anh đang gặp vấn đề gì hoặc có thắc mắc gì anh vui lòng mô tả rõ hơn và chụp ảnh màn hình lỗi của máy nếu có để việc hỗ trợ anh được chính xác hơn anh nhé.   Mong nhận được phản hồi từ anh ."
982,Cho mình hỏi XR có chống nước không,"Chào bạn, Máy có hỗ trợ kháng nước, bụi bạn nhé. Thông tin đến bạn !"
983,có dán sẵn màn hình ko tgdd,"Chào anh,  Hiện sản phẩm này Trong hộp có: Sạc, Tai nghe, Sách hướng dẫn, Cáp, Cây lấy sim anh nha, anh có thể ra siêu thị dán màn hình được anh nha, anh xem tại đây nhé. Thông tin đến anh."
984,có dán màn hình luôn hả tgdd,"Chào anh,  Hiện siêu thị thegioididong.com có kinh doanh miếng dán sản phẩm Xr này anh nha, anh có thể ra siêu thị dán được anh nhé. Thông tin đến anh."
985,Có máy trải nghiệm ở biên hòa đồng nai không TGDđ,"Chào anh,  Hiện sản phẩm này có hàng trải nghiệm tại Biên Hòa anh nha, anh có thể ra siêu thị trải nghiệm sản phẩm được anh nhé. Thông tin đến anh."
986,có hàng trảii nghiệm ở Tân Bình trên đường Cộng Hòa chưa ạ?,"Chào bạn. Dạ sản phẩm iPhone Xr 64GB hiện không có hàng tải nghiệm tại khu vực Quận Tân Bình bạn nha, trường hợp này  bạn vui lòng tham khảo sản phẩm trên web Thegioididong.com và đến Thegioididong.com để mua sản phẩm bạn nha,  Thông tin đến bạn. "
987,Cho mình hỏi thế giới di động gần cầu bình điền còn iphone xr màu đỏ không ạk,"Chào anh,  Hiện sản phẩm màu đỏ này có hàng tại siêu thị  D1/9/40 - D2/40A ấp 4, xã Hưng Long, H. Bình Chánh, TP. Hồ Chí Minh anh nha, anh có thể ra siêu thị mua sản phẩm này hoặc anh để lại số điện thoại bên em sẽ giao hàng tận nơi cho anh trong phạm vi 20km từ siêu thị đến nhà anh miễn phí nhé.  Mong phản hồi từ anh."
988,Em mua trả góp đem về mở hộp đc ko tai e ko thích mở ở đó,"Chào chị! Dạ được nha chị, với iPhone bên em còn nguyên hộp đó ạ, chị có thể mang về mở hộp sau ạ. Thông tin đến chị."
989,Có máy trưng bày để trải nghiệm tại Quế Võ - Bắc Ninh k ad,"Dạ chào chị  Rất tiếc như em kiểm tra thì sản phẩm iPhone Xr 64GB đang không có sản phẩm trải nghiệm ở khu vực Quế Võ, Bắc Ninh chị nha, mong chị thông cảm ạ.  Thông tin đến chị."
990,Cho e hỏi giờ muốn mua thêm jack chuyển đổi 3.5mm thì bên cửa hàng mình có k ạ,"Chào anh ! Dạ bên em có kinh doanh cáp chuyển đổi Lightning sang 3.5mm MMX62 giá 300.000đ nha anh. Để mua hàng được thuận tiện hơn và nhanh nhất anh có thể nói cho em biết anh đang ở quận huyện, tỉnh nào để em kiểm tra xem còn hàng không anh nha.  Mong nhận được phản hồi từ anh."
991,Mình ở bình thạnh tp hcm có cửa hàng nào trưng bày iPhone Xr 64g màu đen ạ,"Chào anh Dạ, hiện tại Iphone XR 64gb có hàng trải nghiệm tại tất cả siêu thị Thegioididong.com ạ. Anh vui lòng ra siêu thị Thegioididong.com gần nhất để nhân viên bên em phục vụ mình tốt nhất ạ. Chân thành cảm ơn anh!"
992,Liên quân con này bật fps 60 đc ko,"Chào anh, Điện thoại này có thể chơi Liên quân fps 60 anh nhé. Xin thông tin đến anh!"
993,Ở hải phòng có siêu thị nào có sp iphone xr trải nghiệm ko b,"Chào chị  Dạ, chị ở nơi nào Hải Phòng để em hỗ trợ kiểm tra giúp mình ạ! Và chị muốn trải nghiệm phiên bản bao nhiêu gb ạ.  Mong  nhận phản hồi sớm từ chị!"
994,có kính cường lực full màn hình iphone x k,"Dạ chào anh, Rất tiếc hiện bên em không có kinh doanh kính cường lực anh nha. Tuy nhiên anh có thể mua miếng dán màn hình bên em bán với giá 50.000đ vẫn hổ trợ chống trầy tốt cho sản phẩm đó ạ. Anh vui lòng ra trực tiếp siêu thị mua sản phẩm để được bên em hổ trợ cho anh nha Thông tin đến anh!"
995,"Phụ kiện kèm theo ko có tai nghe hả shop? Sao ko thấy trên hình chụp vậy? Chỉ thấy hộp, sách hướng dẫn, cốc sạc, dây sạc và cây lấy sim vậy","Chào anh !  Dạ em rất tiếc, sản phẩm này bên em không có tai nghe anh nha, mong anh thông cảm giúp em ạ Thông tin đến anh !"
